"45153","destruction.ocf.berkeley.edu","ckuehl","2014-12-02 19:23:26","2014-12-02 19:27:59","2014-12-02 19:27:59","00:04:33"
"45154","volcano.ocf.berkeley.edu","nickimp","2014-12-03 08:47:01","2014-12-03 08:48:04","2014-12-03 08:48:04","00:01:03"
"45169","blizzard.ocf.berkeley.edu","pubstaff","2014-12-03 09:11:01","2014-12-03 18:08:16","2014-12-03 18:08:16","08:57:15"
"45205","eruption.ocf.berkeley.edu","ckuehl","2014-12-03 10:00:01","2014-12-03 11:08:51","2014-12-03 11:08:51","01:08:50"
"45221","destruction.ocf.berkeley.edu","mattmcal","2014-12-03 10:18:00","2014-12-03 10:58:20","2014-12-03 10:58:20","00:40:20"
"45256","eruption.ocf.berkeley.edu","mattmcal","2014-12-03 11:11:14","2014-12-03 12:52:47","2014-12-03 12:52:47","01:41:33"
"45405","volcano.ocf.berkeley.edu","kuoh","2014-12-03 14:05:01","2014-12-03 14:09:10","2014-12-03 14:09:10","00:04:09"
"45424","eruption.ocf.berkeley.edu","ckuehl","2014-12-03 14:31:00","2014-12-03 14:50:49","2014-12-03 14:50:49","00:19:49"
"45567","headcrash.ocf.berkeley.edu","willh","2014-12-03 19:33:01","2014-12-03 21:10:21","2014-12-03 21:10:21","01:37:20"
"45568","eruption.ocf.berkeley.edu","ckuehl","2014-12-03 22:30:00","2014-12-04 03:51:13","2014-12-04 03:51:13","05:21:13"
"45569","volcano.ocf.berkeley.edu","ckuehl","2014-12-03 22:31:36","2014-12-03 22:35:01","2014-12-03 22:35:01","00:03:25"
"45570","volcano.ocf.berkeley.edu","ckuehl","2014-12-03 22:36:58","2014-12-03 22:55:01","2014-12-03 22:55:01","00:18:03"
"45571","volcano.ocf.berkeley.edu","ckuehl","2014-12-03 22:56:37","2014-12-03 23:48:40","2014-12-03 23:48:40","00:52:03"
"45572","blizzard.ocf.berkeley.edu","pubstaff","2014-12-04 08:59:01","2014-12-04 18:09:49","2014-12-04 18:09:49","09:10:48"
"45834","eruption.ocf.berkeley.edu","nickimp","2014-12-04 13:54:00","2014-12-04 15:25:20","2014-12-04 15:25:20","01:31:20"
"45868","famine.ocf.berkeley.edu","pubstaff","2014-12-04 14:19:11","2014-12-04 14:20:48","2014-12-04 14:20:48","00:01:37"
"45886","bigbang.ocf.berkeley.edu","tmochida","2014-12-04 14:44:04","2014-12-04 16:02:13","2014-12-04 16:02:13","01:18:09"
"45954","eruption.ocf.berkeley.edu","tmochida","2014-12-04 16:08:09","2014-12-04 16:29:35","2014-12-04 16:29:35","00:21:26"
"45981","eruption.ocf.berkeley.edu","willh","2014-12-04 17:03:01","2014-12-04 18:05:08","2014-12-04 18:05:08","01:02:07"
"46006","avalanche.ocf.berkeley.edu","daradib","2014-12-04 17:46:21","2014-12-04 18:25:58","2014-12-04 18:25:58","00:39:37"
"46008","eruption.ocf.berkeley.edu","willh","2014-12-04 18:10:50","2014-12-04 18:54:01","2014-12-04 18:54:01","00:43:11"
"46022","eruption.ocf.berkeley.edu","willh","2014-12-04 18:54:40","2014-12-04 19:12:00","2014-12-04 19:12:00","00:17:20"
"46023","blizzard.ocf.berkeley.edu","pubstaff","2014-12-05 08:55:00","2014-12-05 14:17:13","2014-12-05 14:17:13","05:22:13"
"46277","blizzard.ocf.berkeley.edu","pubstaff","2014-12-05 14:24:19","2014-12-05 18:08:00","2014-12-05 18:08:00","03:43:41"
"46281","hurricane.ocf.berkeley.edu","tmochida","2014-12-05 14:38:01","2014-12-05 15:00:20","2014-12-05 15:00:20","00:22:19"
"46318","eruption.ocf.berkeley.edu","mattmcal","2014-12-05 15:33:01","2014-12-05 16:44:47","2014-12-05 16:44:47","01:11:46"
"46339","eruption.ocf.berkeley.edu","ckuehl","2014-12-05 16:45:00","2014-12-05 18:00:09","2014-12-05 18:00:09","01:15:09"
"46349","avalanche.ocf.berkeley.edu","ckuehl","2014-12-05 17:36:29","2014-12-05 20:39:00","2014-12-05 20:39:00","03:02:31"
"46351","eruption.ocf.berkeley.edu","mattmcal","2014-12-05 18:01:00","2014-12-05 18:09:56","2014-12-05 18:09:56","00:08:56"
"46354","destruction.ocf.berkeley.edu","willh","2014-12-05 18:49:01","2014-12-05 19:15:32","2014-12-05 19:15:32","00:26:31"
"46355","eruption.ocf.berkeley.edu","mattmcal","2014-12-05 18:54:44","2014-12-05 19:35:14","2014-12-05 19:35:14","00:40:30"
"46356","destruction.ocf.berkeley.edu","willh","2014-12-05 19:18:29","2014-12-05 19:34:12","2014-12-05 19:34:12","00:15:43"
"46357","bigbang.ocf.berkeley.edu","willh","2014-12-05 20:22:37","2014-12-05 21:46:07","2014-12-05 21:46:07","01:23:30"
"46358","hurricane.ocf.berkeley.edu","ckuehl","2014-12-05 20:24:11","2014-12-06 14:39:51","2014-12-06 14:39:51","18:15:40"
"46359","volcano.ocf.berkeley.edu","ckuehl","2014-12-05 20:29:17","2014-12-05 20:31:00","2014-12-05 20:31:00","00:01:43"
"46360","volcano.ocf.berkeley.edu","ckuehl","2014-12-05 20:31:55","2014-12-05 20:35:00","2014-12-05 20:35:00","00:03:05"
"46361","volcano.ocf.berkeley.edu","daradib","2014-12-05 20:44:29","2014-12-05 21:02:00","2014-12-05 21:02:00","00:17:31"
"46362","cyclone.ocf.berkeley.edu","ckuehl","2014-12-05 20:53:53","2014-12-05 23:27:31","2014-12-05 23:27:31","02:33:38"
"46363","volcano.ocf.berkeley.edu","daradib","2014-12-05 21:02:15","2014-12-05 23:27:03","2014-12-05 23:27:03","02:24:48"
"46364","hailstorm.ocf.berkeley.edu","ckuehl","2014-12-05 21:14:28","2014-12-05 21:17:29","2014-12-05 21:17:29","00:03:01"
"46365","blizzard.ocf.berkeley.edu","pubstaff","2014-12-06 10:52:01","2014-12-06 18:03:47","2014-12-06 18:03:47","07:11:46"
"46419","headcrash.ocf.berkeley.edu","willh","2014-12-06 20:02:01","2014-12-06 21:16:42","2014-12-06 21:16:42","01:14:41"
"46422","hurricane.ocf.berkeley.edu","willh","2014-12-07 13:59:00","2014-12-07 21:05:54","2014-12-07 21:05:54","07:06:54"
"46423","headcrash.ocf.berkeley.edu","mattmcal","2014-12-07 13:59:01","2014-12-07 14:04:38","2014-12-07 14:04:38","00:05:37"
"46424","eruption.ocf.berkeley.edu","mattmcal","2014-12-07 14:05:10","2014-12-07 19:13:59","2014-12-07 19:13:59","05:08:49"
"46430","eruption.ocf.berkeley.edu","mattmcal","2014-12-07 19:23:06","2014-12-07 21:06:32","2014-12-07 21:06:32","01:43:26"
"46431","hailstorm.ocf.berkeley.edu","ckuehl","2014-12-07 20:33:39","2014-12-08 02:19:56","2014-12-08 02:19:56","05:46:17"
"46432","blizzard.ocf.berkeley.edu","pubstaff","2014-12-08 10:57:00","2014-12-09 13:04:08","2014-12-09 13:04:08","26:07:08"
"46541","eruption.ocf.berkeley.edu","ckuehl","2014-12-08 13:26:00","2014-12-08 15:41:30","2014-12-08 15:41:30","02:15:30"
"46648","eruption.ocf.berkeley.edu","mattmcal","2014-12-08 16:37:01","2014-12-08 17:04:45","2014-12-08 17:04:45","00:27:44"
"46664","eruption.ocf.berkeley.edu","nickimp","2014-12-08 17:58:01","2014-12-08 19:26:16","2014-12-08 19:26:16","01:28:15"
"46667","avalanche.ocf.berkeley.edu","willh","2014-12-08 18:40:53","2014-12-08 23:45:48","2014-12-08 23:45:48","05:04:55"
"46671","eruption.ocf.berkeley.edu","mattmcal","2014-12-08 19:28:00","2014-12-08 19:51:12","2014-12-08 19:51:12","00:23:12"
"46673","eruption.ocf.berkeley.edu","mattmcal","2014-12-08 19:51:19","2014-12-08 19:57:31","2014-12-08 19:57:31","00:06:12"
"46674","eruption.ocf.berkeley.edu","mattmcal","2014-12-08 19:57:43","2014-12-09 01:05:27","2014-12-09 01:05:27","05:07:44"
"46678","volcano.ocf.berkeley.edu","daradib","2014-12-08 20:43:00","2014-12-09 01:37:48","2014-12-09 01:37:48","04:54:48"
"46717","eruption.ocf.berkeley.edu","mattmcal","2014-12-09 11:27:00","2014-12-09 11:33:59","2014-12-09 11:33:59","00:06:59"
"46733","eruption.ocf.berkeley.edu","mattmcal","2014-12-09 12:11:30","2014-12-09 12:23:58","2014-12-09 12:23:58","00:12:28"
"46775","blizzard.ocf.berkeley.edu","pubstaff","2014-12-09 13:07:18","2014-12-09 14:20:59","2014-12-09 14:20:59","01:13:41"
"46794","eruption.ocf.berkeley.edu","mattmcal","2014-12-09 13:33:00","2014-12-09 14:15:21","2014-12-09 14:15:21","00:42:21"
"46834","blizzard.ocf.berkeley.edu","pubstaff","2014-12-09 14:24:00","2014-12-09 21:01:03","2014-12-09 21:01:03","06:37:03"
"46916","destruction.ocf.berkeley.edu","willh","2014-12-09 17:06:46","2014-12-09 17:32:04","2014-12-09 17:32:04","00:25:18"
"46925","eruption.ocf.berkeley.edu","mattmcal","2014-12-09 17:34:00","2014-12-09 17:36:28","2014-12-09 17:36:28","00:02:28"
"46939","destruction.ocf.berkeley.edu","willh","2014-12-09 18:31:08","2014-12-09 20:58:58","2014-12-09 20:58:58","02:27:50"
"46940","outbreak.ocf.berkeley.edu","ckuehl","2014-12-09 19:39:17","2014-12-09 20:51:16","2014-12-09 20:51:16","01:11:59"
"46942","volcano.ocf.berkeley.edu","ckuehl","2014-12-09 20:20:11","2014-12-09 20:20:29","2014-12-09 20:20:29","00:00:18"
"46946","blizzard.ocf.berkeley.edu","pubstaff","2014-12-10 10:54:00","2014-12-11 17:31:04","2014-12-11 17:31:04","30:37:04"
"47060","eruption.ocf.berkeley.edu","mattmcal","2014-12-10 13:39:01","2014-12-10 15:25:10","2014-12-10 15:25:10","01:46:09"
"47135","bigbang.ocf.berkeley.edu","willh","2014-12-10 16:25:00","2014-12-10 16:38:20","2014-12-10 16:38:20","00:13:20"
"47198","eruption.ocf.berkeley.edu","mattmcal","2014-12-11 11:29:00","2014-12-11 12:25:50","2014-12-11 12:25:50","00:56:50"
"47213","eruption.ocf.berkeley.edu","mattmcal","2014-12-11 12:30:00","2014-12-11 12:52:00","2014-12-11 12:52:00","00:22:00"
"47214","heatwave.ocf.berkeley.edu","ckuehl","2014-12-11 12:31:18","2014-12-11 14:18:28","2014-12-11 14:18:28","01:47:10"
"47223","eruption.ocf.berkeley.edu","mattmcal","2014-12-11 12:52:02","2014-12-11 13:18:01","2014-12-11 13:18:01","00:25:59"
"47233","destruction.ocf.berkeley.edu","mattmcal","2014-12-11 13:35:23","2014-12-11 13:36:02","2014-12-11 13:36:02","00:00:39"
"47234","volcano.ocf.berkeley.edu","ckuehl","2014-12-11 13:35:41","2014-12-11 13:36:30","2014-12-11 13:36:30","00:00:49"
"47236","destruction.ocf.berkeley.edu","mattmcal","2014-12-11 13:38:18","2014-12-11 13:39:10","2014-12-11 13:39:10","00:00:52"
"47253","eruption.ocf.berkeley.edu","ckuehl","2014-12-11 14:22:58","2014-12-11 16:56:20","2014-12-11 16:56:20","02:33:22"
"47266","headcrash.ocf.berkeley.edu","willh","2014-12-11 15:01:00","2014-12-11 15:17:06","2014-12-11 15:17:06","00:16:06"
"47296","eruption.ocf.berkeley.edu","mattmcal","2014-12-11 17:00:00","2014-12-11 17:50:41","2014-12-11 17:50:41","00:50:41"
"47312","eruption.ocf.berkeley.edu","mattmcal","2014-12-11 18:39:00","2014-12-11 19:13:06","2014-12-11 19:13:06","00:34:06"
"47318","blizzard.ocf.berkeley.edu","pubstaff","2014-12-11 19:53:01","2014-12-11 21:12:10","2014-12-11 21:12:10","01:19:09"
"47320","outbreak.ocf.berkeley.edu","pubstaff","2014-12-11 20:54:56","2014-12-11 21:02:22","2014-12-11 21:02:22","00:07:26"
"47322","blizzard.ocf.berkeley.edu","pubstaff","2014-12-11 21:13:43","2014-12-11 21:15:27","2014-12-11 21:15:27","00:01:44"
"47323","volcano.ocf.berkeley.edu","nickimp","2014-12-12 07:47:00","2014-12-12 07:49:24","2014-12-12 07:49:24","00:02:24"
"47324","eruption.ocf.berkeley.edu","willh","2014-12-12 10:36:00","2014-12-12 12:14:18","2014-12-12 12:14:18","01:38:18"
"47328","hailstorm.ocf.berkeley.edu","pubstaff","2014-12-12 10:52:00","2014-12-12 10:59:37","2014-12-12 10:59:37","00:07:37"
"47329","blizzard.ocf.berkeley.edu","pubstaff","2014-12-12 10:53:00","2014-12-12 16:15:41","2014-12-12 16:15:41","05:22:41"
"47446","eruption.ocf.berkeley.edu","ckuehl","2014-12-12 14:29:01","2014-12-12 17:40:07","2014-12-12 17:40:07","03:11:06"
"47517","blizzard.ocf.berkeley.edu","pubstaff","2014-12-12 16:16:34","2014-12-12 21:04:47","2014-12-12 21:04:47","04:48:13"
"47579","blizzard.ocf.berkeley.edu","pubstaff","2014-12-13 12:56:00","2014-12-13 18:11:01","2014-12-13 18:11:01","05:15:01"
"47598","destruction.ocf.berkeley.edu","mattmcal","2014-12-13 14:25:00","2014-12-13 18:20:39","2014-12-13 18:20:39","03:55:39"
"47637","blizzard.ocf.berkeley.edu","pubstaff","2014-12-13 18:12:34","2014-12-13 21:09:10","2014-12-13 21:09:10","02:56:36"
"47638","heatwave.ocf.berkeley.edu","ckuehl","2014-12-13 18:14:00","2014-12-13 19:12:57","2014-12-13 19:12:57","00:58:57"
"47647","eruption.ocf.berkeley.edu","ckuehl","2014-12-13 19:13:46","2014-12-14 00:38:28","2014-12-14 00:38:28","05:24:42"
"47650","bigbang.ocf.berkeley.edu","ckuehl","2014-12-13 21:34:42","2014-12-13 21:34:46","2014-12-13 21:34:46","00:00:04"
"47660","blizzard.ocf.berkeley.edu","pubstaff","2014-12-14 10:42:01","2014-12-14 18:00:10","2014-12-14 18:00:10","07:18:09"
"47666","eruption.ocf.berkeley.edu","ckuehl","2014-12-14 11:42:31","2014-12-15 01:19:37","2014-12-15 01:19:37","13:37:06"
"47765","blizzard.ocf.berkeley.edu","pubstaff","2014-12-14 18:54:00","2014-12-14 18:55:55","2014-12-14 18:55:55","00:01:55"
"47767","blizzard.ocf.berkeley.edu","pubstaff","2014-12-14 18:56:05","2014-12-14 21:05:21","2014-12-14 21:05:21","02:09:16"
"47779","blizzard.ocf.berkeley.edu","pubstaff","2014-12-15 09:14:00","2014-12-15 15:50:05","2014-12-15 15:50:05","06:36:05"
"47895","eruption.ocf.berkeley.edu","ckuehl","2014-12-15 12:53:00","2014-12-15 16:43:30","2014-12-15 16:43:30","03:50:30"
"47986","headcrash.ocf.berkeley.edu","mattmcal","2014-12-15 15:13:01","2014-12-15 17:51:46","2014-12-15 17:51:46","02:38:45"
"48003","blizzard.ocf.berkeley.edu","pubstaff","2014-12-15 15:56:12","2014-12-15 21:11:55","2014-12-15 21:11:55","05:15:43"
"48028","headcrash.ocf.berkeley.edu","mattmcal","2014-12-15 17:53:15","2014-12-15 17:59:48","2014-12-15 17:59:48","00:06:33"
"48037","volcano.ocf.berkeley.edu","pubstaff","2014-12-15 19:33:00","2014-12-15 19:33:00","2014-12-15 19:33:00","00:00:00"
"48038","volcano.ocf.berkeley.edu","pubstaff","2014-12-15 19:33:00","2014-12-15 19:36:30","2014-12-15 19:36:30","00:03:30"
"48039","destruction.ocf.berkeley.edu","pubstaff","2014-12-15 19:34:53","2014-12-15 19:37:38","2014-12-15 19:37:38","00:02:45"
"48040","volcano.ocf.berkeley.edu","daradib","2014-12-15 19:37:00","2014-12-15 20:08:05","2014-12-15 20:08:05","00:31:05"
"48041","eruption.ocf.berkeley.edu","daradib","2014-12-15 20:08:34","2014-12-15 20:26:39","2014-12-15 20:26:39","00:18:05"
"48042","famine.ocf.berkeley.edu","daradib","2014-12-15 20:13:50","2014-12-15 20:20:32","2014-12-15 20:20:32","00:06:42"
"48045","eruption.ocf.berkeley.edu","ckuehl","2014-12-15 20:56:01","2014-12-15 23:29:13","2014-12-15 23:29:13","02:33:12"
"48053","blizzard.ocf.berkeley.edu","pubstaff","2014-12-16 09:43:00","2014-12-16 15:53:03","2014-12-16 15:53:03","06:10:03"
"48055","eruption.ocf.berkeley.edu","nickimp","2014-12-16 09:49:00","2014-12-16 12:31:22","2014-12-16 12:31:22","02:42:22"
"48065","headcrash.ocf.berkeley.edu","ckuehl","2014-12-16 10:35:01","2014-12-16 12:23:24","2014-12-16 12:23:24","01:48:23"
"48098","destruction.ocf.berkeley.edu","nickimp","2014-12-16 13:00:59","2014-12-16 13:24:40","2014-12-16 13:24:40","00:23:41"
"48106","eruption.ocf.berkeley.edu","ckuehl","2014-12-16 13:09:15","2014-12-16 14:28:04","2014-12-16 14:28:04","01:18:49"
"48116","bigbang.ocf.berkeley.edu","willh","2014-12-16 13:25:50","2014-12-16 15:47:42","2014-12-16 15:47:42","02:21:52"
"48128","destruction.ocf.berkeley.edu","nickimp","2014-12-16 13:54:45","2014-12-16 14:36:28","2014-12-16 14:36:28","00:41:43"
"48136","eruption.ocf.berkeley.edu","nickimp","2014-12-16 14:30:32","2014-12-16 14:35:57","2014-12-16 14:35:57","00:05:25"
"48139","hurricane.ocf.berkeley.edu","pubstaff","2014-12-16 14:35:12","2014-12-16 14:59:38","2014-12-16 14:59:38","00:24:26"
"48164","blizzard.ocf.berkeley.edu","pubstaff","2014-12-16 15:53:35","2014-12-16 21:49:23","2014-12-16 21:49:23","05:55:48"
"48165","bigbang.ocf.berkeley.edu","willh","2014-12-16 15:53:41","2014-12-16 16:31:05","2014-12-16 16:31:05","00:37:24"
"48174","bigbang.ocf.berkeley.edu","willh","2014-12-16 16:37:34","2014-12-16 16:39:17","2014-12-16 16:39:17","00:01:43"
"48182","madcow.ocf.berkeley.edu","willh","2014-12-16 17:40:59","2014-12-16 18:41:20","2014-12-16 18:41:20","01:00:21"
"48189","eruption.ocf.berkeley.edu","ckuehl","2014-12-16 22:46:00","2014-12-17 00:00:46","2014-12-17 00:00:46","01:14:46"
"48190","blizzard.ocf.berkeley.edu","ckuehl","2014-12-17 05:24:00","2014-12-17 05:24:32","2014-12-17 05:24:32","00:00:32"
"48191","eruption.ocf.berkeley.edu","ckuehl","2014-12-17 05:28:18","2014-12-17 07:47:31","2014-12-17 07:47:31","02:19:13"
"48192","blizzard.ocf.berkeley.edu","pubstaff","2014-12-17 06:28:00","2014-12-17 10:38:00","2014-12-17 10:38:00","04:10:00"
"48196","hailstorm.ocf.berkeley.edu","pubstaff","2014-12-17 09:22:57","2014-12-17 09:36:25","2014-12-17 09:36:25","00:13:28"
"48222","blizzard.ocf.berkeley.edu","pubstaff","2014-12-17 10:38:12","2014-12-17 16:21:07","2014-12-17 16:21:07","05:42:55"
"48238","eruption.ocf.berkeley.edu","ckuehl","2014-12-17 11:23:00","2014-12-17 11:32:44","2014-12-17 11:32:44","00:09:44"
"48288","eruption.ocf.berkeley.edu","kpengboy","2014-12-17 13:44:00","2014-12-17 13:53:08","2014-12-17 13:53:08","00:09:08"
"48290","eruption.ocf.berkeley.edu","kpengboy","2014-12-17 13:54:00","2014-12-17 13:57:22","2014-12-17 13:57:22","00:03:22"
"48294","destruction.ocf.berkeley.edu","kpengboy","2014-12-17 13:58:20","2014-12-17 13:58:57","2014-12-17 13:58:57","00:00:37"
"48342","eruption.ocf.berkeley.edu","ckuehl","2014-12-17 17:05:43","2014-12-17 17:14:01","2014-12-17 17:14:01","00:08:18"
"48346","headcrash.ocf.berkeley.edu","willh","2014-12-17 17:39:00","2014-12-17 18:35:59","2014-12-17 18:35:59","00:56:59"
"48347","eruption.ocf.berkeley.edu","ckuehl","2014-12-17 17:41:10","2014-12-18 23:13:02","2014-12-18 23:13:02","29:31:52"
"48348","blizzard.ocf.berkeley.edu","pubstaff","2014-12-17 17:47:00","2014-12-17 21:11:45","2014-12-17 21:11:45","03:24:45"
"48357","headcrash.ocf.berkeley.edu","willh","2014-12-17 18:46:01","2014-12-17 20:41:45","2014-12-17 20:41:45","01:55:44"
"48367","blizzard.ocf.berkeley.edu","pubstaff","2014-12-18 09:10:00","2014-12-18 13:08:11","2014-12-18 13:08:11","03:58:11"
"48420","blizzard.ocf.berkeley.edu","pubstaff","2014-12-18 13:14:09","2014-12-18 14:59:31","2014-12-18 14:59:31","01:45:22"
"48460","blizzard.ocf.berkeley.edu","pubstaff","2014-12-18 15:15:59","2014-12-18 16:40:21","2014-12-18 16:40:21","01:24:22"
"48481","blizzard.ocf.berkeley.edu","pubstaff","2014-12-18 16:52:28","2014-12-18 20:56:37","2014-12-18 20:56:37","04:04:09"
"48482","destruction.ocf.berkeley.edu","nickimp","2014-12-18 16:54:59","2014-12-18 20:51:36","2014-12-18 20:51:36","03:56:37"
"48496","cyclone.ocf.berkeley.edu","tmochida","2014-12-18 18:20:00","2014-12-18 18:33:49","2014-12-18 18:33:49","00:13:49"
"48497","headcrash.ocf.berkeley.edu","willh","2014-12-18 18:27:01","2014-12-18 20:53:52","2014-12-18 20:53:52","02:26:51"
"48501","avalanche.ocf.berkeley.edu","mattmcal","2014-12-18 18:41:00","2014-12-18 20:53:59","2014-12-18 20:53:59","02:12:59"
"48507","headcrash.ocf.berkeley.edu","willh","2014-12-18 21:21:09","2014-12-18 22:01:05","2014-12-18 22:01:05","00:39:56"
"48508","avalanche.ocf.berkeley.edu","mattmcal","2014-12-18 21:41:43","2014-12-18 23:13:02","2014-12-18 23:13:02","01:31:19"
"48509","eruption.ocf.berkeley.edu","ckuehl","2014-12-18 23:24:00","2014-12-19 00:09:26","2014-12-19 00:09:26","00:45:26"
"48512","blizzard.ocf.berkeley.edu","pubstaff","2014-12-19 09:51:01","2014-12-19 11:22:02","2014-12-19 11:22:02","01:31:01"
"48540","blizzard.ocf.berkeley.edu","pubstaff","2014-12-19 11:22:12","2014-12-19 12:06:38","2014-12-19 12:06:38","00:44:26"
"48547","eruption.ocf.berkeley.edu","nickimp","2014-12-19 11:36:00","2014-12-19 18:19:33","2014-12-19 18:19:33","06:43:33"
"48552","headcrash.ocf.berkeley.edu","mattmcal","2014-12-19 14:32:00","2014-12-19 18:26:10","2014-12-19 18:26:10","03:54:10"
"48553","outbreak.ocf.berkeley.edu","ckuehl","2014-12-19 16:55:01","2014-12-19 17:31:07","2014-12-19 17:31:07","00:36:06"
"48555","volcano.ocf.berkeley.edu","peterwu","2014-12-26 14:42:00","2014-12-26 15:06:37","2014-12-26 15:06:37","00:24:37"
"48556","volcano.ocf.berkeley.edu","peterwu","2014-12-29 13:57:01","2014-12-29 15:27:20","2014-12-29 15:27:20","01:30:19"
"48557","destruction.ocf.berkeley.edu","ckuehl","2015-01-04 13:56:02","2015-01-04 15:18:52","2015-01-04 15:18:52","01:22:50"
"48558","eruption.ocf.berkeley.edu","ckuehl","2015-01-04 18:06:02","2015-01-04 21:36:48","2015-01-04 21:36:48","03:30:46"
"48559","eruption.ocf.berkeley.edu","ckuehl","2015-01-05 14:26:02","2015-01-05 15:22:41","2015-01-05 15:22:41","00:56:39"
"48560","eruption.ocf.berkeley.edu","ckuehl","2015-01-06 13:34:03","2015-01-06 16:26:11","2015-01-06 16:26:11","02:52:08"
"48561","volcano.ocf.berkeley.edu","daradib","2015-01-06 14:27:18","2015-01-06 17:57:02","2015-01-06 17:57:02","03:29:44"
"48562","eruption.ocf.berkeley.edu","ckuehl","2015-01-07 18:26:03","2015-01-07 18:33:33","2015-01-07 18:33:33","00:07:30"
"48563","eruption.ocf.berkeley.edu","ckuehl","2015-01-07 18:43:09","2015-01-07 19:19:07","2015-01-07 19:19:07","00:35:58"
"48564","avalanche.ocf.berkeley.edu","ckuehl","2015-01-07 20:34:03","2015-01-07 22:53:34","2015-01-07 22:53:34","02:19:31"
"48565","volcano.ocf.berkeley.edu","daradib","2015-01-07 21:27:50","2015-01-07 23:05:42","2015-01-07 23:05:42","01:37:52"
"48566","eruption.ocf.berkeley.edu","ckuehl","2015-01-08 10:17:58","2015-01-08 14:08:21","2015-01-08 14:08:21","03:50:23"
"48567","volcano.ocf.berkeley.edu","sanjayk","2015-01-09 08:54:05","2015-01-09 09:59:17","2015-01-09 09:59:17","01:05:12"
"48568","avalanche.ocf.berkeley.edu","daradib","2015-01-11 13:00:05","2015-01-11 15:22:14","2015-01-11 15:22:14","02:22:09"
"48569","eruption.ocf.berkeley.edu","ckuehl","2015-01-11 14:34:02","2015-01-11 18:11:44","2015-01-11 18:11:44","03:37:42"
"48571","avalanche.ocf.berkeley.edu","daradib","2015-01-11 21:12:04","2015-01-11 22:54:40","2015-01-11 22:54:40","01:42:36"
"48573","destruction.ocf.berkeley.edu","daradib","2015-01-11 22:41:21","2015-01-11 22:43:00","2015-01-11 22:43:00","00:01:39"
"48574","volcano.ocf.berkeley.edu","sanjayk","2015-01-12 19:50:05","2015-01-12 19:53:43","2015-01-12 19:53:43","00:03:38"
"48575","volcano.ocf.berkeley.edu","sanjayk","2015-01-12 20:17:48","2015-01-12 21:02:03","2015-01-12 21:02:03","00:44:15"
"48576","bigbang.ocf.berkeley.edu","ckuehl","2015-01-12 20:52:08","2015-01-12 21:42:55","2015-01-12 21:42:55","00:50:47"
"48577","avalanche.ocf.berkeley.edu","daradib","2015-01-12 21:09:05","2015-01-12 21:46:00","2015-01-12 21:46:00","00:36:55"
"48578","eruption.ocf.berkeley.edu","ckuehl","2015-01-13 17:36:05","2015-01-13 18:47:50","2015-01-13 18:47:50","01:11:45"
"48579","destruction.ocf.berkeley.edu","ckuehl","2015-01-13 17:40:25","2015-01-13 17:44:11","2015-01-13 17:44:11","00:03:46"
"48580","eruption.ocf.berkeley.edu","ckuehl","2015-01-13 18:47:53","2015-01-13 18:48:29","2015-01-13 18:48:29","00:00:36"
"48581","eruption.ocf.berkeley.edu","ckuehl","2015-01-13 18:48:42","2015-01-14 01:34:24","2015-01-14 01:34:24","06:45:42"
"48582","bigbang.ocf.berkeley.edu","ckuehl","2015-01-13 20:27:58","2015-01-13 21:19:11","2015-01-13 21:19:11","00:51:13"
"48584","volcano.ocf.berkeley.edu","daradib","2015-01-13 21:20:06","2015-01-13 22:55:05","2015-01-13 22:55:05","01:34:59"
"48585","hailstorm.ocf.berkeley.edu","ckuehl","2015-01-13 21:21:27","2015-01-14 01:36:08","2015-01-14 01:36:08","04:14:41"
"48586","volcano.ocf.berkeley.edu","daradib","2015-01-13 22:55:15","2015-01-14 01:34:26","2015-01-14 01:34:26","02:39:11"
"48587","eruption.ocf.berkeley.edu","ckuehl","2015-01-14 14:10:05","2015-01-14 19:10:20","2015-01-14 19:10:20","05:00:15"
"48588","outbreak.ocf.berkeley.edu","daradib","2015-01-15 21:02:07","2015-01-15 23:24:25","2015-01-15 23:24:25","02:22:18"
"48589","hailstorm.ocf.berkeley.edu","ckuehl","2015-01-15 21:04:05","2015-01-15 23:22:58","2015-01-15 23:22:58","02:18:53"
"48590","eruption.ocf.berkeley.edu","ckuehl","2015-01-16 12:31:07","2015-01-16 17:28:32","2015-01-16 17:28:32","04:57:25"
"48591","eruption.ocf.berkeley.edu","ckuehl","2015-01-16 21:15:05","2015-01-16 23:09:40","2015-01-16 23:09:40","01:54:35"
"48592","eruption.ocf.berkeley.edu","ckuehl","2015-01-18 14:15:48","2015-01-18 22:27:19","2015-01-18 22:27:19","08:11:31"
"48593","hurricane.ocf.berkeley.edu","willh","2015-01-18 16:18:01","2015-01-18 18:11:21","2015-01-18 18:11:21","01:53:20"
"48594","destruction.ocf.berkeley.edu","mattmcal","2015-01-18 20:05:04","2015-01-18 20:35:17","2015-01-18 20:35:17","00:30:13"
"48595","avalanche.ocf.berkeley.edu","daradib","2015-01-18 22:11:07","2015-01-19 02:19:27","2015-01-19 02:19:27","04:08:20"
"48596","eruption.ocf.berkeley.edu","mattmcal","2015-01-18 22:31:36","2015-01-18 23:15:48","2015-01-18 23:15:48","00:44:12"
